Unnamed: 0,GLOBALEVENTID,SQLDATE,MonthYear,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,domain,Actor1Type1Code_filled,Actor2Type1Code_filled
136,1248547602,20250608,202506,,,,GOVERNMENT,BEN,GOV,1,42,42,4,1,1.9,10,1,10,-0.99009900990099,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,fr.allafrica.com,UNKNOWN,GOV
137,1248547650,20250608,202506,CONGOLESE,COD,,BENIN,BEN,,1,43,43,4,1,2.8,10,1,10,-0.99009900990099,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,fr.allafrica.com,UNKNOWN,STATE
139,1248542331,20250608,202506,NIGERIA,NGA,,,,,1,51,51,5,1,3.4,2,1,2,8.49358974358974,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/tribute-to-late-justice-uwais-by-richard-oma-ahonaruogho/,theeagleonline.com.ng,STATE,UNKNOWN
140,1246953362,20250530,202505,GERMANY,DEU,,BENIN,BEN,,0,40,40,4,1,1.0,2,1,2,0.0748502994011901,Benin,BN,BN,9.5,2.25,https://www.dw.com/en/how-museum-island-embodies-berlins-tumultuous-history/a-72687373,dw.com,STATE,STATE
141,1246953361,20250530,202505,GERMANY,DEU,,BENIN,BEN,,0,40,40,4,1,1.0,1,1,1,0.0748502994011901,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,https://www.dw.com/en/how-museum-island-embodies-berlins-tumultuous-history/a-72687373,dw.com,STATE,STATE
143,1246967758,20250530,202505,STUDENT,,EDU,GERMAN,DEU,,1,10,10,1,1,0.0,8,1,8,3.58744394618834,"Abomey, Zou, Benin",BN,BN18,7.18286,1.99119,https://lanouvelletribune.info/2025/05/benin-six-salles-de-classe-offertes-par-lallemagne-a-abomey/,lanouvelletribune.info,EDU,UNKNOWN
144,1246967759,20250530,202505,STUDENT,,EDU,GERMANY,DEU,,1,10,10,1,1,0.0,2,1,2,3.58744394618834,Germany,GM,GM,51.5,10.5,https://lanouvelletribune.info/2025/05/benin-six-salles-de-classe-offertes-par-lallemagne-a-abomey/,lanouvelletribune.info,EDU,STATE
149,1247009005,20250530,202505,AFRICA,AFR,,,,,1,57,57,5,1,8.0,10,1,10,5.64971751412429,Benin,BN,BN,9.5,2.25,https://www.financialafrik.com/2025/05/30/la-bidc-et-atidi-sassocient-pour-soutenir-lactivite-economique-dans-la-sous-region-ouest-africaine-2/,financialafrik.com,STATE,UNKNOWN
150,1247009185,20250530,202505,ACTOR,,ELI,,,,0,71,71,7,2,7.4,10,1,10,5.64971751412429,Benin,BN,BN,9.5,2.25,https://www.financialafrik.com/2025/05/30/la-bidc-et-atidi-sassocient-pour-soutenir-lactivite-economique-dans-la-sous-region-ouest-africaine-2/,financialafrik.com,ELI,UNKNOWN
151,1247004365,20250530,202505,BENIN,BEN,,,,,1,120,120,12,3,-4.0,5,1,5,-4.46066504460665,Benin,BN,BN,9.5,2.25,https://globalvoices.org/2025/05/30/sharp-decline-in-reporters-without-borders-global-world-press-freedom-index-in-francophone-africa/,globalvoices.org,STATE,UNKNOWN
152,1246983920,20250530,202505,BENIN,BEN,,,,,0,12,12,1,1,-0.4,2,1,2,2.58899676375405,Benin,BN,BN,9.5,2.25,https://punchng.com/pdps-defeats-bring-joy-okpebholo/,punchng.com,STATE,UNKNOWN
153,1246983921,20250530,202505,BENIN,BEN,,,,,0,110,110,11,3,-2.0,2,1,2,2.58899676375405,Benin,BN,BN,9.5,2.25,https://punchng.com/pdps-defeats-bring-joy-okpebholo/,punchng.com,STATE,UNKNOWN
154,1246984401,20250530,202505,PRESIDENT,,GOV,BENIN,BEN,,1,51,51,5,1,3.4,2,1,2,2.58899676375405,Benin,BN,BN,9.5,2.25,https://punchng.com/pdps-defeats-bring-joy-okpebholo/,punchng.com,GOV,STATE
158,1241648364,20250503,202505,BENIN,BEN,,,,,0,100,100,10,3,-5.0,4,1,4,-8.23627287853573,Benin,BN,BN,9.5,2.25,https://www.maariv.co.il/journalists/article-1192701,maariv.co.il,STATE,UNKNOWN
159,1241636211,20250503,202505,GOVERNOR,,GOV,,,,1,10,10,1,1,0.0,10,1,10,2.93333333333333,Benin,BN,BN,9.5,2.25,https://thesun.ng/gov-okpebholo-sapele-road-fix-traffic-relief/,thesun.ng,GOV,UNKNOWN
160,1241632786,20250503,202505,MINIST,,GOV,,,,1,51,51,5,1,3.4,20,1,20,1.51515151515152,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3070/enseignement-superieur-prive-benin-ministre-conseillere-sedami-medegan-fagla-echange-avec-promoteurs-batir-avenir-solide-secteur/,gouv.bj,GOV,UNKNOWN
161,1241626570,20250503,202505,BENIN,BEN,,,,,0,10,10,1,1,0.0,10,1,10,-3.31890331890332,Benin,BN,BN,9.5,2.25,https://www.afrik.com/liberte-de-la-presse-au-benin-rsf-sonne-l-alarme-face-a-l-ingerence-politique-et-aux-derives-legales,afrik.com,STATE,UNKNOWN
162,1241626571,20250503,202505,BENIN,BEN,,,,,1,841,84,8,2,7.0,10,1,10,-3.31890331890332,Benin,BN,BN,9.5,2.25,https://www.afrik.com/liberte-de-la-presse-au-benin-rsf-sonne-l-alarme-face-a-l-ingerence-politique-et-aux-derives-legales,afrik.com,STATE,UNKNOWN
170,1241648365,20250503,202505,BENIN,BEN,,,,,0,100,100,10,3,-5.0,2,1,2,-8.23627287853573,Benin,BN,BN,9.5,2.25,https://www.maariv.co.il/journalists/article-1192701,maariv.co.il,STATE,UNKNOWN
173,1241656482,20250503,202505,,,,EMPLOYEE,,LAB,1,20,20,2,1,3.0,10,1,10,-0.225733634311511,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/05/benin-une-caissiere-de-banque-jugee-pour-detournement-de-9-millions-fcfa/,lanouvelletribune.info,UNKNOWN,LAB
179,1241636237,20250503,202505,GOVERNOR,,GOV,BENIN,BEN,,1,51,51,5,1,3.4,4,1,4,2.93333333333333,Benin,BN,BN,9.5,2.25,https://thesun.ng/gov-okpebholo-sapele-road-fix-traffic-relief/,thesun.ng,GOV,STATE
185,1241627312,20250503,202505,POLICE,,COP,NEWSPAPER,,MED,1,173,173,17,4,-5.0,2,1,2,-5.36585365853659,Benin,BN,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/police-arrest-95-suspected-cultists-recover-firearms-in-benin-raids/,nationalaccordnewspaper.com,COP,MED
186,1241627497,20250503,202505,PUBLIC RELATIONS OFFICER,,GOV,NIGERIA,NGA,MED,1,10,10,1,1,0.0,2,1,2,-5.36585365853659,Benin,BN,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/police-arrest-95-suspected-cultists-recover-firearms-in-benin-raids/,nationalaccordnewspaper.com,GOV,MED
190,1241648366,20250503,202505,BENIN,BEN,,GERMANY,DEU,,0,100,100,10,3,-5.0,2,1,2,-8.23627287853573,Benin,BN,BN,9.5,2.25,https://www.maariv.co.il/journalists/article-1192701,maariv.co.il,STATE,STATE
191,1241648367,20250503,202505,BENIN,BEN,,GERMANY,DEU,,0,100,100,10,3,-5.0,2,1,2,-8.23627287853573,Germany,GM,GM,51.5,10.5,https://www.maariv.co.il/journalists/article-1192701,maariv.co.il,STATE,STATE
192,1241627498,20250503,202505,PUBLIC RELATIONS OFFICER,,GOV,NIGERIA,NGA,MED,1,10,10,1,1,0.0,5,1,5,-5.36585365853659,Benin,BN,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/police-arrest-95-suspected-cultists-recover-firearms-in-benin-raids/,nationalaccordnewspaper.com,GOV,MED
198,1241622496,20250503,202505,UKRAINE,UKR,,RUSSIAN,RUS,MIL,1,62,62,6,2,7.4,10,1,10,-3.06513409961686,Russia,RS,RS,60.0,100.0,https://www.digi24.ro/stiri/externe/in-ucraina-au-fost-capturati-soldati-togolezi-care-lupta-pentru-armata-rusa-3224281,digi24.ro,UNKNOWN,MIL
200,1235080813,20250329,202503,BENIN,BEN,,,,,0,18,18,1,1,3.4,1,1,1,-8.4656084656085,Benin,BN,BN,9.5,2.25,https://nairametrics.com/2025/03/29/alleged-fraud-courts-jail-additional-17-convicted-internet-fraudsters-in-benin/,nairametrics.com,STATE,UNKNOWN
201,1235080229,20250329,202503,BENIN,BEN,,,,,1,141,141,14,3,-6.5,4,1,4,5.93220338983051,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/03/benin-la-fete-de-laid-el-fitr-2025-fixee-a-ce-dimanche/,lanouvelletribune.info,STATE,UNKNOWN
202,1235080359,20250329,202503,MINIST,,GOV,,,,1,43,43,4,1,2.8,10,1,10,2.14285714285715,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/03/marche-de-gros-dakassato-au-benin-voici-la-date-de-mise-en-service/,lanouvelletribune.info,GOV,UNKNOWN
203,1235130283,20250330,202503,NIGERIAN,NGA,,,,,1,120,120,12,3,-4.0,4,1,4,10.1675977653631,Benin,BN,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/03/30/a-fair-full-of-experiential-encounters/,thisdaylive.com,UNKNOWN,UNKNOWN
204,1235061006,20250329,202503,GOVERNMENT,,GOV,,,,1,51,51,5,1,3.4,20,1,20,3.90625,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3037/jeu-concours-grand-prix-litteraire-benin-laureats-edition-devoiles-dynamique-valorisation-talents-rayonnement-culturel-maintenue-/,gouv.bj,GOV,UNKNOWN
205,1235080155,20250329,202503,,,,MINIST,BEN,GOV,1,42,42,4,1,1.9,10,1,10,2.14285714285715,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/03/marche-de-gros-dakassato-au-benin-voici-la-date-de-mise-en-service/,lanouvelletribune.info,UNKNOWN,GOV
207,1235081226,20250329,202503,NIGERIA,NGA,,BENIN,BEN,,0,18,18,1,1,3.4,1,1,1,-8.4656084656085,Benin,BN,BN,9.5,2.25,https://nairametrics.com/2025/03/29/alleged-fraud-courts-jail-additional-17-convicted-internet-fraudsters-in-benin/,nairametrics.com,STATE,STATE
208,1235081227,20250329,202503,NIGERIA,NGA,,BENIN,BEN,,0,173,173,17,4,-5.0,1,1,1,-8.4656084656085,Benin,BN,BN,9.5,2.25,https://nairametrics.com/2025/03/29/alleged-fraud-courts-jail-additional-17-convicted-internet-fraudsters-in-benin/,nairametrics.com,STATE,STATE
209,1235077879,20250329,202503,GOVERNMENT,,GOV,INSURGENT,,REB,1,190,190,19,4,-10.0,10,1,10,-3.73913043478261,Benin,BN,BN,9.5,2.25,https://www.animalpolitico.com/tendencias/estilo-de-vida/mira-que-hacer-este-fin-de-semana-en-cdmx,animalpolitico.com,GOV,REB
212,1235080814,20250329,202503,BENIN,BEN,,NIGERIA,NGA,,0,18,18,1,1,3.4,1,1,1,-8.4656084656085,Benin,BN,BN,9.5,2.25,https://nairametrics.com/2025/03/29/alleged-fraud-courts-jail-additional-17-convicted-internet-fraudsters-in-benin/,nairametrics.com,STATE,STATE
214,1247745360,20250604,202506,NIGERIA,NGA,,,,,1,90,90,9,2,-2.0,1,1,1,-3.03030303030303,Benin,BN,BN,9.5,2.25,https://dailytrust.com/were-confronting-boko-haram-resurgence-in-n-east-fg/,dailytrust.com,STATE,UNKNOWN
219,1247744745,20250604,202506,EUROPEAN,EUR,,COUNCIL OF MINISTERS,,GOV,1,40,40,4,1,1.0,10,1,10,2.1986353297953,Benin,BN,BN,9.5,2.25,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,jamaica-gleaner.com,STATE,GOV
220,1247744746,20250604,202506,EUROPEAN,EUR,,COUNCIL OF MINISTERS,,GOV,1,46,46,4,1,7.0,10,1,10,2.1986353297953,Benin,BN,BN,9.5,2.25,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,jamaica-gleaner.com,STATE,GOV
221,1247744876,20250604,202506,COUNCIL OF MINISTERS,,GOV,EUROPEAN,EUR,,1,40,40,4,1,1.0,2,1,2,2.1986353297953,Benin,BN,BN,9.5,2.25,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,jamaica-gleaner.com,GOV,STATE
222,1247744878,20250604,202506,COUNCIL OF MINISTERS,,GOV,EUROPEAN,EUR,,1,46,46,4,1,7.0,10,1,10,2.1986353297953,Benin,BN,BN,9.5,2.25,https://jamaica-gleaner.com/article/commentary/20250604/elizabeth-morgan-whither-acpoacps-50,jamaica-gleaner.com,GOV,STATE
223,1247734435,20250604,202506,FRANCE,FRA,,,,,1,42,42,4,1,1.9,10,1,10,-4.7180667433832,Benin,BN,BN,9.5,2.25,https://guardian.ng/opinion/columnists/local-airports-when-commercial-considerations-rule/,guardian.ng,STATE,UNKNOWN
226,1247736083,20250604,202506,CITIZEN,,CVL,,,,1,20,20,2,1,3.0,5,1,5,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,CVL,UNKNOWN
227,1247736547,20250604,202506,BENIN CITY,NGA,,,,,1,36,36,3,1,4.0,8,1,8,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,UNKNOWN
228,1247736548,20250604,202506,BENIN CITY,NGA,,,,,1,46,46,4,1,7.0,8,1,8,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,UNKNOWN
229,1247735853,20250604,202506,,,,BENIN CITY,NGA,,1,36,36,3,1,4.0,8,1,8,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,UNKNOWN
230,1247735854,20250604,202506,,,,BENIN CITY,NGA,,1,46,46,4,1,7.0,8,1,8,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,UNKNOWN
231,1247735920,20250604,202506,BENIN,BEN,,BENIN CITY,NGA,,1,36,36,3,1,4.0,2,1,2,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,STATE,UNKNOWN
232,1247735921,20250604,202506,BENIN,BEN,,BENIN CITY,NGA,,1,40,40,4,1,1.0,2,1,2,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,STATE,UNKNOWN
233,1247735922,20250604,202506,BENIN,BEN,,BENIN CITY,NGA,,1,46,46,4,1,7.0,2,1,2,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,STATE,UNKNOWN
234,1247736331,20250604,202506,WORLD HEALTH ORGANIZATION,,IGO,REPRESENTATIVES,,LEG,1,45,45,4,1,5.0,10,1,10,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,IGO,LEG
235,1247736551,20250604,202506,BENIN CITY,NGA,,BENIN,BEN,,1,36,36,3,1,4.0,2,1,2,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,STATE
236,1247736552,20250604,202506,BENIN CITY,NGA,,BENIN,BEN,,1,40,40,4,1,1.0,2,1,2,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,STATE
237,1247736553,20250604,202506,BENIN CITY,NGA,,BENIN,BEN,,1,46,46,4,1,7.0,2,1,2,-6.66666666666663,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/diphtheria-outbreak-claims-two-lives-in-edo/,promptnewsonline.com,UNKNOWN,STATE
270,1247059522,20250531,202505,BENINESE,BEN,,CHINA,CHN,,1,40,40,4,1,1.0,2,1,2,3.33333333333334,China,CH,CH,35.0,105.0,http://www.china.org.cn/2025-05/31/content_117905128.shtml,china.org.cn,UNKNOWN,UNKNOWN
271,1247059566,20250531,202505,CHINA,CHN,,BENINESE,BEN,,1,40,40,4,1,1.0,4,1,4,3.33333333333334,China,CH,CH,35.0,105.0,http://www.china.org.cn/2025-05/31/content_117905128.shtml,china.org.cn,UNKNOWN,UNKNOWN
272,1247059567,20250531,202505,CHINA,CHN,,BENINESE,BEN,GOV,1,40,40,4,1,1.0,6,1,6,3.33333333333334,China,CH,CH,35.0,105.0,http://www.china.org.cn/2025-05/31/content_117905128.shtml,china.org.cn,UNKNOWN,GOV
273,1247062976,20250531,202505,BENIN,BEN,,MINIST,BEN,GOV,1,40,40,4,1,1.0,10,1,10,2.72727272727273,Benin,BN,BN,9.5,2.25,http://spanish.xinhuanet.com/20250531/3412a07dc1d94d11b1cc5eaa39298440/c.html,spanish.xinhuanet.com,STATE,GOV
274,1247063074,20250531,202505,MINIST,,GOV,BENIN,BEN,,1,40,40,4,1,1.0,10,1,10,2.72727272727273,Benin,BN,BN,9.5,2.25,http://spanish.xinhuanet.com/20250531/3412a07dc1d94d11b1cc5eaa39298440/c.html,spanish.xinhuanet.com,GOV,STATE
284,1247096954,20250531,202505,BENIN,BEN,,,,,1,51,51,5,1,3.4,4,1,4,-2.8735632183908,Benin,BN,BN,9.5,2.25,https://leadership.ng/ijaw-community-seeks-nddcs-intervention-on-road-project-abandoned-for-11-years/,leadership.ng,STATE,UNKNOWN
285,1247120003,20250531,202505,ZIMBABWE,ZWE,,AFRICA,AFR,,1,42,42,4,1,1.9,10,1,10,6.86106346483705,Benin,BN,BN,9.5,2.25,https://www.legit.ng/entertainment/celebrities/1657682-annie-idibia-macaulay-arrives-zimbabwe-international-guest-honour-prestigious-event/,legit.ng,UNKNOWN,STATE
290,1246634301,20250529,202505,FINLAND,FIN,,,,,1,42,42,4,1,1.9,8,1,8,2.42130750605327,Sweden,SW,SW,62.0,15.0,https://www.rfi.fr/fr/podcasts/reportage-afrique/20250528-b%C3%A9nin-la-villa-karo-%C3%A0-grand-popo-seul-institut-culturel-finlandais-d-afrique,rfi.fr,UNKNOWN,UNKNOWN
301,1222735890,20250125,202501,BENIN,BEN,,,,,1,43,43,4,1,2.8,6,1,6,3.93162393162393,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://businessmirror.com.ph/2025/01/26/benins-mecca-of-spirits-gods-draws-tourists-followers-with-famed-voodoo-fest/,businessmirror.com.ph,STATE,UNKNOWN
302,1222658079,20250125,202501,INTELLECTUAL,,EDU,,,,0,43,43,4,1,2.8,6,1,6,1.36442570081865,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://thesun.ng/the-intellectual-and-society-the-nature-role-and-importance-of-a-humanities-education-in-nigeria/,thesun.ng,EDU,UNKNOWN
303,1222658084,20250125,202501,STUDENT,,EDU,,,,0,70,70,7,2,7.0,6,1,6,1.36442570081865,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://thesun.ng/the-intellectual-and-society-the-nature-role-and-importance-of-a-humanities-education-in-nigeria/,thesun.ng,EDU,UNKNOWN
306,1222640196,20250125,202501,GUNMAN,,UAF,,,,1,193,193,19,4,-10.0,5,1,5,0.0,Benin,BN,BN,9.5,2.25,https://newsinvestigatorsng.com/edo-governorship-election-tribunal-relocates-to-abuja/,newsinvestigatorsng.com,UAF,UNKNOWN
309,1222719959,20250125,202501,PRIME MINISTER,,GOV,,,,1,43,43,4,1,2.8,10,1,10,5.85774058577406,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/01/afrique-un-groupe-local-reprend-les-activites-du-francais-total-energies/,lanouvelletribune.info,GOV,UNKNOWN
312,1222696797,20250125,202501,NIGERIA,NGA,,,,,0,57,57,5,1,8.0,2,1,2,-1.14367405289492,"Abomey, Zou, Benin",BN,BN18,7.18286,1.99119,https://www.jeuneafrique.com/1649041/culture/restitution-des-biens-culturels-entre-la-france-et-le-benin-le-processus-est-loin-detre-acheve/,jeuneafrique.com,STATE,UNKNOWN
313,1222719712,20250125,202501,,,,PRIME MINISTER,,GOV,1,42,42,4,1,1.9,10,1,10,5.85774058577406,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/01/afrique-un-groupe-local-reprend-les-activites-du-francais-total-energies/,lanouvelletribune.info,UNKNOWN,GOV
314,1222637217,20250125,202501,FRANCE,FRA,,POLE,POL,,0,60,60,6,2,6.0,1,1,1,-0.57598582188746,"Paris, France (general), France",FR,FR00,48.8667,2.33333,https://www.yahoo.com/news/wet-suwet-en-totem-pole-230000781.html,yahoo.com,STATE,UNKNOWN
327,1222735781,20250125,202501,,,,BENIN,BEN,,1,42,42,4,1,1.9,6,1,6,3.93162393162393,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://businessmirror.com.ph/2025/01/26/benins-mecca-of-spirits-gods-draws-tourists-followers-with-famed-voodoo-fest/,businessmirror.com.ph,UNKNOWN,STATE
328,1222657783,20250125,202501,,,,INTELLECTUAL,,EDU,0,42,42,4,1,1.9,6,1,6,1.36442570081865,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://thesun.ng/the-intellectual-and-society-the-nature-role-and-importance-of-a-humanities-education-in-nigeria/,thesun.ng,UNKNOWN,EDU
329,1222736075,20250125,202501,FRANCE,FRA,,BENIN,BEN,,1,42,42,4,1,1.9,4,1,4,3.93162393162393,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://businessmirror.com.ph/2025/01/26/benins-mecca-of-spirits-gods-draws-tourists-followers-with-famed-voodoo-fest/,businessmirror.com.ph,STATE,STATE
330,1222658485,20250125,202501,NIGER DELTA,NGA,,BENIN,BEN,,0,70,70,7,2,7.0,4,1,4,1.36442570081865,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://thesun.ng/the-intellectual-and-society-the-nature-role-and-importance-of-a-humanities-education-in-nigeria/,thesun.ng,UNKNOWN,STATE
332,1222696481,20250125,202501,BENIN,BEN,,FRENCH,FRA,GOV,1,10,10,1,1,0.0,10,1,10,-1.14367405289492,"Abomey, Zou, Benin",BN,BN18,7.18286,1.99119,https://www.jeuneafrique.com/1649041/culture/restitution-des-biens-culturels-entre-la-france-et-le-benin-le-processus-est-loin-detre-acheve/,jeuneafrique.com,STATE,GOV
333,1222735891,20250125,202501,BENIN,BEN,,FRANCE,FRA,,1,43,43,4,1,2.8,2,1,2,3.93162393162393,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://businessmirror.com.ph/2025/01/26/benins-mecca-of-spirits-gods-draws-tourists-followers-with-famed-voodoo-fest/,businessmirror.com.ph,STATE,STATE
334,1222735892,20250125,202501,BENIN,BEN,,FRANCE,FRA,,1,43,43,4,1,2.8,2,1,2,3.93162393162393,Guadeloupe,GP,GP,16.25,-61.583333,https://businessmirror.com.ph/2025/01/26/benins-mecca-of-spirits-gods-draws-tourists-followers-with-famed-voodoo-fest/,businessmirror.com.ph,STATE,STATE
335,1222696448,20250125,202501,,,,NIGERIA,NGA,,0,57,57,5,1,8.0,2,1,2,-1.14367405289492,"Abomey, Zou, Benin",BN,BN18,7.18286,1.99119,https://www.jeuneafrique.com/1649041/culture/restitution-des-biens-culturels-entre-la-france-et-le-benin-le-processus-est-loin-detre-acheve/,jeuneafrique.com,UNKNOWN,STATE
342,1248593957,20250609,202506,JUDGE,,JUD,BENIN,BEN,,1,160,160,16,4,-4.0,2,1,2,-9.72972972972975,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,https://www.globalsecurity.org/military/library/news/2025/06/mil-250608-irna03.htm,globalsecurity.org,JUD,STATE
349,1248610174,20250609,202506,BENIN,BEN,GOV,,,,1,10,10,1,1,0.0,10,1,10,-4.16666666666667,"Tanguieta, Atakora, Benin",BN,BN08,10.6212,1.26651,https://malijet.com/actualite-sur-afrique/302751-benin--cinq-elements-des-forces-tues-lors-d-une-attaque-contre-u.html,malijet.com,GOV,UNKNOWN
350,1248610175,20250609,202506,BENIN,BEN,GOV,,,,1,84,84,8,2,7.0,10,1,10,-4.16666666666667,"Tanguieta, Atakora, Benin",BN,BN08,10.6212,1.26651,https://malijet.com/actualite-sur-afrique/302751-benin--cinq-elements-des-forces-tues-lors-d-une-attaque-contre-u.html,malijet.com,GOV,UNKNOWN
351,1248611119,20250609,202506,BENIN,BEN,,,,,1,51,51,5,1,3.4,21,1,10,7.47330960854093,Benin,BN,BN,9.5,2.25,https://www.premiumtimesng.com/regional/south-south-regional/799707-oba-of-benin-ewuare-ll-installs-new-chiefs.html,premiumtimesng.com,STATE,UNKNOWN
352,1248611049,20250609,202506,,,,NIGERIAN,NGA,,1,51,51,5,1,3.4,2,1,2,7.47330960854093,Benin,BN,BN,9.5,2.25,https://www.premiumtimesng.com/regional/south-south-regional/799707-oba-of-benin-ewuare-ll-installs-new-chiefs.html,premiumtimesng.com,UNKNOWN,UNKNOWN
353,1248608286,20250609,202506,PRIME MINISTER,,GOV,,,,0,40,40,4,1,1.0,4,1,4,3.30827067669173,Benin,BN,BN,9.5,2.25,https://vietnam.vnanet.vn/french/tin-van/le-pm-exhorte-les-entreprises-estoniennes-a-deployer-leurs-projets-au-vietnam-399346.html,vietnam.vnanet.vn,GOV,UNKNOWN
354,1248608287,20250609,202506,PRIME MINISTER,,GOV,,,,0,40,40,4,1,1.0,6,1,6,3.30827067669173,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,https://vietnam.vnanet.vn/french/tin-van/le-pm-exhorte-les-entreprises-estoniennes-a-deployer-leurs-projets-au-vietnam-399346.html,vietnam.vnanet.vn,GOV,UNKNOWN
355,1248607999,20250609,202506,,,,PRIME MINISTER,,GOV,0,40,40,4,1,1.0,4,1,4,3.30827067669173,Benin,BN,BN,9.5,2.25,https://vietnam.vnanet.vn/french/tin-van/le-pm-exhorte-les-entreprises-estoniennes-a-deployer-leurs-projets-au-vietnam-399346.html,vietnam.vnanet.vn,UNKNOWN,GOV
356,1248608000,20250609,202506,,,,PRIME MINISTER,,GOV,0,40,40,4,1,1.0,6,1,6,3.30827067669173,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,https://vietnam.vnanet.vn/french/tin-van/le-pm-exhorte-les-entreprises-estoniennes-a-deployer-leurs-projets-au-vietnam-399346.html,vietnam.vnanet.vn,UNKNOWN,GOV
357,1248608375,20250609,202506,PRIME MINISTER,,GOV,VIETNAM,VNM,,0,110,110,11,3,-2.0,10,1,10,3.30827067669173,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,https://vietnam.vnanet.vn/french/tin-van/le-pm-exhorte-les-entreprises-estoniennes-a-deployer-leurs-projets-au-vietnam-399346.html,vietnam.vnanet.vn,GOV,UNKNOWN
358,1248575426,20250609,202506,EUROPEAN COMMISSION,EUR,IGO,UNITED NATIONS,,IGO,0,50,50,5,1,3.5,10,1,10,0.25706940874036,Benin,BN,BN,9.5,2.25,https://frontpageafricaonline.com/news/liberia-governments-ministries-and-agencies-roll-up-sleeves-to-curtail-chemical-biological-and-radio-nuclear-risk-across-liberia/,frontpageafricaonline.com,IGO,IGO
